seqName,source,feature,start,end,score,strand,frame,attributes
contig_953,Prodigal:002006,CDS,853772,855365,.,+,0,"{'ID': 'FDGAGDLB_00765', 'eC_number': '5.4.2.12', 'Name': 'gpmI', 'db_xref': 'COG:COG0696', 'gene': 'gpmI', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,855345,856716,.,+,0,"{'ID': 'FDGAGDLB_00766', 'Name': 'smc_2', 'gene': 'smc_2', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,856712,858014,.,+,0,"{'ID': 'FDGAGDLB_00767', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,858048,859623,.,+,0,"{'ID': 'FDGAGDLB_00768', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,859672,860233,.,+,0,"{'ID': 'FDGAGDLB_00769', 'eC_number': '3.6.1.-', 'Name': 'rppH', 'db_xref': 'COG:COG0494', 'gene': 'rppH', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,860317,860509,.,+,0,"{'ID': 'FDGAGDLB_00770', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,860573,861380,.,+,0,"{'ID': 'FDGAGDLB_00771', 'eC_number': '2.1.1.144', 'Name': 'tam_1', 'db_xref': 'COG:COG4106', 'gene': 'tam_1', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,861419,862265,.,+,0,"{'ID': 'FDGAGDLB_00772', 'eC_number': '4.2.99.20', 'Name': 'menH_1', 'gene': 'menH_1', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,862484,863159,.,+,0,"{'ID': 'FDGAGDLB_00773', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,863269,864256,.,+,0,"{'ID': 'FDGAGDLB_00774', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,864466,864712,.,+,0,"{'ID': 'FDGAGDLB_00775', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,864860,866054,.,-,0,"{'ID': 'FDGAGDLB_00776', 'Name': 'pgk/tpi', 'db_xref': 'COG:COG0126', 'gene': 'pgk/tpi', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,866245,867091,.,-,0,"{'ID': 'FDGAGDLB_00777', 'eC_number': '5.1.1.7', 'Name': 'dapF', 'db_xref': 'COG:COG0253', 'gene': 'dapF', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,867166,867676,.,-,0,"{'ID': 'FDGAGDLB_00778', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,868080,869553,.,+,0,"{'ID': 'FDGAGDLB_00779', 'eC_number': '1.9.3.1', 'Name': 'fixN', 'db_xref': 'COG:COG3278', 'gene': 'fixN', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,869565,870297,.,+,0,"{'ID': 'FDGAGDLB_00780', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,870311,870473,.,+,0,"{'ID': 'FDGAGDLB_00781', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,870488,871361,.,+,0,"{'ID': 'FDGAGDLB_00782', 'Name': 'fixP', 'db_xref': 'COG:COG2010', 'gene': 'fixP', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,871604,873098,.,+,0,"{'ID': 'FDGAGDLB_00783', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,873134,873653,.,+,0,"{'ID': 'FDGAGDLB_00784', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,873649,876079,.,+,0,"{'ID': 'FDGAGDLB_00785', 'eC_number': '7.2.2.6', 'Name': 'kdpB', 'gene': 'kdpB', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,876075,876267,.,+,0,"{'ID': 'FDGAGDLB_00786', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,876346,877045,.,+,0,"{'ID': 'FDGAGDLB_00787', 'Name': 'aadR', 'db_xref': 'COG:COG0664', 'gene': 'aadR', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,877259,878105,.,+,0,"{'ID': 'FDGAGDLB_00788', 'eC_number': '2.1.2.11', 'Name': 'panB', 'db_xref': 'COG:COG0413', 'gene': 'panB', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,878165,879035,.,+,0,"{'ID': 'FDGAGDLB_00789', 'eC_number': '6.3.2.1', 'Name': 'panC', 'db_xref': 'COG:COG0414', 'gene': 'panC', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,879267,880755,.,+,0,"{'ID': 'FDGAGDLB_00790', 'Name': 'ffh', 'db_xref': 'COG:COG0541', 'gene': 'ffh', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,880917,881328,.,+,0,"{'ID': 'FDGAGDLB_00791', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,881375,882050,.,+,0,"{'ID': 'FDGAGDLB_00792', 'Name': 'rimM', 'gene': 'rimM', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,882053,882770,.,+,0,"{'ID': 'FDGAGDLB_00793', 'eC_number': '2.1.1.228', 'Name': 'trmD', 'db_xref': 'COG:COG0336', 'gene': 'trmD', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,882773,883184,.,+,0,"{'ID': 'FDGAGDLB_00794', 'Name': 'rplS', 'db_xref': 'COG:COG0335', 'gene': 'rplS', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,883812,885219,.,+,0,"{'ID': 'FDGAGDLB_00795', 'eC_number': '4.2.1.33', 'Name': 'leuC1', 'db_xref': 'COG:COG0065', 'gene': 'leuC1', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,885231,885420,.,+,0,"{'ID': 'FDGAGDLB_00796', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,885424,886036,.,+,0,"{'ID': 'FDGAGDLB_00797', 'eC_number': '4.2.1.33', 'Name': 'leuD', 'db_xref': 'COG:COG0066', 'gene': 'leuD', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,886127,887231,.,+,0,"{'ID': 'FDGAGDLB_00798', 'eC_number': '1.1.1.85', 'Name': 'leuB', 'db_xref': 'COG:COG0473', 'gene': 'leuB', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,887401,889444,.,+,0,"{'ID': 'FDGAGDLB_00799', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,889477,890401,.,-,0,"{'ID': 'FDGAGDLB_00800', 'Name': 'sigJ', 'gene': 'sigJ', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,890534,890969,.,-,0,"{'ID': 'FDGAGDLB_00801', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,891116,891536,.,-,0,"{'ID': 'FDGAGDLB_00802', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,891555,891753,.,+,0,"{'ID': 'FDGAGDLB_00803', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,891755,892991,.,-,0,"{'ID': 'FDGAGDLB_00804', 'eC_number': '2.1.1.79', 'Name': 'cfa', 'db_xref': 'COG:COG2230', 'gene': 'cfa', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,893469,894495,.,+,0,"{'ID': 'FDGAGDLB_00805', 'eC_number': '1.2.1.11', 'Name': 'asd2', 'db_xref': 'COG:COG0136', 'gene': 'asd2', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,894671,895622,.,+,0,"{'ID': 'FDGAGDLB_00806', 'Name': 'eryD_3', 'db_xref': 'COG:COG2390', 'gene': 'eryD_3', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,895817,897131,.,+,0,"{'ID': 'FDGAGDLB_00807', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,897298,898171,.,+,0,"{'ID': 'FDGAGDLB_00808', 'Name': 'melD_2', 'db_xref': 'COG:COG1175', 'gene': 'melD_2', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,898180,899011,.,+,0,"{'ID': 'FDGAGDLB_00809', 'Name': 'dasC_1', 'db_xref': 'COG:COG0395', 'gene': 'dasC_1', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,899050,900052,.,+,0,"{'ID': 'FDGAGDLB_00810', 'eC_number': '7.5.2.1', 'Name': 'malK_2', 'gene': 'malK_2', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,900136,900907,.,+,0,"{'ID': 'FDGAGDLB_00811', 'eC_number': '1.1.1.16', 'Name': 'gdh_1', 'gene': 'gdh_1', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,901014,902253,.,-,0,"{'ID': 'FDGAGDLB_00812', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,902431,904345,.,+,0,"{'ID': 'FDGAGDLB_00813', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,904339,905284,.,-,0,"{'ID': 'FDGAGDLB_00814', 'Name': 'gcvA_2', 'gene': 'gcvA_2', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,905389,906274,.,+,0,"{'ID': 'FDGAGDLB_00815', 'Name': 'eamA_1', 'db_xref': 'COG:COG0697', 'gene': 'eamA_1', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,906413,907313,.,-,0,"{'ID': 'FDGAGDLB_00816', 'Name': 'folD', 'db_xref': 'COG:COG0190', 'gene': 'folD', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,907309,907642,.,-,0,"{'ID': 'FDGAGDLB_00817', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,907679,907976,.,-,0,"{'ID': 'FDGAGDLB_00818', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,908314,908914,.,+,0,"{'ID': 'FDGAGDLB_00819', 'eC_number': '3.2.2.20', 'Name': 'tag_1', 'db_xref': 'COG:COG2818', 'gene': 'tag_1', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,908966,910109,.,+,0,"{'ID': 'FDGAGDLB_00820', 'eC_number': '2.4.1.250', 'Name': 'mshA_5', 'gene': 'mshA_5', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,910109,911159,.,-,0,"{'ID': 'FDGAGDLB_00821', 'Name': 'ipsA', 'gene': 'ipsA', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,911305,911917,.,-,0,"{'ID': 'FDGAGDLB_00822', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,912032,913484,.,-,0,"{'ID': 'FDGAGDLB_00823', 'Name': 'oprM', 'db_xref': 'COG:COG1538', 'gene': 'oprM', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,913485,916653,.,-,0,"{'ID': 'FDGAGDLB_00824', 'Name': 'mdtC', 'db_xref': 'COG:COG0841', 'gene': 'mdtC', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,916655,917789,.,-,0,"{'ID': 'FDGAGDLB_00825', 'Name': 'mdtA_2', 'gene': 'mdtA_2', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,918123,920319,.,-,0,"{'ID': 'FDGAGDLB_00826', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,920656,921577,.,+,0,"{'ID': 'FDGAGDLB_00827', 'Name': 'rhaS_3', 'gene': 'rhaS_3', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,921549,922353,.,-,0,"{'ID': 'FDGAGDLB_00828', 'eC_number': '3.5.1.100', 'Name': 'ramA', 'gene': 'ramA', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,922356,923412,.,-,0,"{'ID': 'FDGAGDLB_00829', 'eC_number': '3.5.3.17', 'Name': 'gpuA', 'db_xref': 'COG:COG0010', 'gene': 'gpuA', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,923465,924272,.,-,0,"{'ID': 'FDGAGDLB_00830', 'Name': 'ydcV_3', 'gene': 'ydcV_3', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,924268,925120,.,-,0,"{'ID': 'FDGAGDLB_00831', 'Name': 'potB_1', 'db_xref': 'COG:COG1176', 'gene': 'potB_1', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,925116,926166,.,-,0,"{'ID': 'FDGAGDLB_00832', 'eC_number': '7.6.2.10', 'Name': 'ugpC_2', 'db_xref': 'COG:COG3839', 'gene': 'ugpC_2', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,926317,927418,.,-,0,"{'ID': 'FDGAGDLB_00833', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,927601,928510,.,+,0,"{'ID': 'FDGAGDLB_00834', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,928641,929451,.,+,0,"{'ID': 'FDGAGDLB_00835', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,929447,929777,.,+,0,"{'ID': 'FDGAGDLB_00836', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,929855,931451,.,-,0,"{'ID': 'FDGAGDLB_00837', 'Name': 'prfC', 'db_xref': 'COG:COG4108', 'gene': 'prfC', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,931562,932597,.,-,0,"{'ID': 'FDGAGDLB_00838', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,932646,932961,.,-,0,"{'ID': 'FDGAGDLB_00839', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,933121,933451,.,+,0,"{'ID': 'FDGAGDLB_00840', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,933482,933995,.,+,0,"{'ID': 'FDGAGDLB_00841', 'eC_number': '1.20.4.4', 'Name': 'arsC_1', 'gene': 'arsC_1', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,933991,935071,.,+,0,"{'ID': 'FDGAGDLB_00842', 'Name': 'acr3', 'db_xref': 'COG:COG0798', 'gene': 'acr3', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,935067,936108,.,+,0,"{'ID': 'FDGAGDLB_00843', 'eC_number': '1.2.1.12', 'Name': 'gap3', 'db_xref': 'COG:COG0057', 'gene': 'gap3', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,936109,937336,.,+,0,"{'ID': 'FDGAGDLB_00844', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,937854,938430,.,+,0,"{'ID': 'FDGAGDLB_00845', 'db_xref': 'COG:COG1702', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,938508,939525,.,-,0,"{'ID': 'FDGAGDLB_00846', 'Name': 'fieF_1', 'gene': 'fieF_1', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,939731,941714,.,+,0,"{'ID': 'FDGAGDLB_00847', 'Name': 'ccmF_1', 'db_xref': 'COG:COG1138', 'gene': 'ccmF_1', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,941735,943028,.,+,0,"{'ID': 'FDGAGDLB_00848', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,943346,943793,.,+,0,"{'ID': 'FDGAGDLB_00849', 'Name': 'rcp1', 'gene': 'rcp1', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,943817,946433,.,+,0,"{'ID': 'FDGAGDLB_00850', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,946533,946938,.,-,0,"{'ID': 'FDGAGDLB_00851', 'Name': 'atpC', 'db_xref': 'COG:COG0355', 'gene': 'atpC', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,946979,948398,.,-,0,"{'ID': 'FDGAGDLB_00852', 'eC_number': '7.1.2.2', 'Name': 'atpD', 'db_xref': 'COG:COG0055', 'gene': 'atpD', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,948450,949344,.,-,0,"{'ID': 'FDGAGDLB_00853', 'Name': 'atpG', 'db_xref': 'COG:COG0224', 'gene': 'atpG', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,949374,950907,.,-,0,"{'ID': 'FDGAGDLB_00854', 'eC_number': '7.1.2.2', 'Name': 'atpA', 'db_xref': 'COG:COG0056', 'gene': 'atpA', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,950906,951464,.,-,0,"{'ID': 'FDGAGDLB_00855', 'Name': 'atpH', 'db_xref': 'COG:COG0712', 'gene': 'atpH', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,951962,952601,.,-,0,"{'ID': 'FDGAGDLB_00856', 'eC_number': '2.5.1.18', 'Name': 'gst', 'db_xref': 'COG:COG0625', 'gene': 'gst', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,952634,952955,.,-,0,"{'ID': 'FDGAGDLB_00857', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,953019,953850,.,+,0,"{'ID': 'FDGAGDLB_00858', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,953888,956120,.,-,0,"{'ID': 'FDGAGDLB_00859', 'eC_number': '3.6.4.-', 'Name': 'priA', 'db_xref': 'COG:COG1198', 'gene': 'priA', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,956316,956973,.,+,0,"{'ID': 'FDGAGDLB_00860', 'eC_number': '2.2.1.2', 'Name': 'tal', 'db_xref': 'COG:COG0176', 'gene': 'tal', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,957121,957811,.,+,0,"{'ID': 'FDGAGDLB_00861', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,957789,958740,.,+,0,"{'ID': 'FDGAGDLB_00862', 'Name': 'xerD_2', 'db_xref': 'COG:COG4974', 'gene': 'xerD_2', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,958823,959165,.,+,0,"{'ID': 'FDGAGDLB_00863', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,959271,959877,.,+,0,"{'ID': 'FDGAGDLB_00864', 'Name': 'yibF_1', 'db_xref': 'COG:COG0625', 'gene': 'yibF_1', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,959977,960469,.,+,0,"{'ID': 'FDGAGDLB_00865', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,960496,961318,.,+,0,"{'ID': 'FDGAGDLB_00866', 'db_xref': 'COG:COG2513', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,961361,962750,.,+,0,"{'ID': 'FDGAGDLB_00867', 'eC_number': '6.3.1.11', 'Name': 'puuA_1', 'db_xref': 'COG:COG0174', 'gene': 'puuA_1', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,962815,963040,.,-,0,"{'ID': 'FDGAGDLB_00868', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,963324,963651,.,-,0,"{'ID': 'FDGAGDLB_00869', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,964136,965159,.,+,0,"{'ID': 'FDGAGDLB_00870', 'eC_number': '2.5.1.72', 'Name': 'nadA', 'db_xref': 'COG:COG0379', 'gene': 'nadA', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,965235,966075,.,+,0,"{'ID': 'FDGAGDLB_00871', 'eC_number': '2.4.2.19', 'Name': 'nadC_1', 'db_xref': 'COG:COG0157', 'gene': 'nadC_1', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,966093,966498,.,+,0,"{'ID': 'FDGAGDLB_00872', 'eC_number': '3.6.1.65', 'Name': 'nudG_1', 'db_xref': 'COG:COG0494', 'gene': 'nudG_1', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,966528,969153,.,-,0,"{'ID': 'FDGAGDLB_00873', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,969317,970307,.,+,0,"{'ID': 'FDGAGDLB_00874', 'Name': 'zntB', 'db_xref': 'COG:COG0598', 'gene': 'zntB', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,970437,971571,.,+,0,"{'ID': 'FDGAGDLB_00875', 'Name': 'zapE', 'db_xref': 'COG:COG1485', 'gene': 'zapE', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,972257,973208,.,+,0,"{'ID': 'FDGAGDLB_00876', 'eC_number': '1.1.1.37', 'Name': 'mdh', 'gene': 'mdh', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,973379,974579,.,+,0,"{'ID': 'FDGAGDLB_00877', 'eC_number': '6.2.1.5', 'Name': 'sucC', 'db_xref': 'COG:COG0045', 'gene': 'sucC', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,974581,975457,.,+,0,"{'ID': 'FDGAGDLB_00878', 'eC_number': '6.2.1.5', 'Name': 'sucD', 'db_xref': 'COG:COG0074', 'gene': 'sucD', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,975527,978440,.,+,0,"{'ID': 'FDGAGDLB_00879', 'eC_number': '1.2.4.2', 'Name': 'sucA', 'db_xref': 'COG:COG0567', 'gene': 'sucA', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,978545,979820,.,+,0,"{'ID': 'FDGAGDLB_00880', 'eC_number': '2.3.1.61', 'Name': 'sucB', 'db_xref': 'COG:COG0508', 'gene': 'sucB', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,979844,981251,.,+,0,"{'ID': 'FDGAGDLB_00881', 'eC_number': '1.8.1.4', 'Name': 'lpd3', 'db_xref': 'COG:COG1249', 'gene': 'lpd3', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,981389,981836,.,+,0,"{'ID': 'FDGAGDLB_00882', 'eC_number': '4.2.3.3', 'Name': 'mgsA', 'db_xref': 'COG:COG1803', 'gene': 'mgsA', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,981906,982833,.,+,0,"{'ID': 'FDGAGDLB_00883', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,982779,983583,.,-,0,"{'ID': 'FDGAGDLB_00884', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,983713,984517,.,+,0,"{'ID': 'FDGAGDLB_00885', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,984513,985281,.,+,0,"{'ID': 'FDGAGDLB_00886', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,985277,985724,.,+,0,"{'ID': 'FDGAGDLB_00887', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,985686,986235,.,-,0,"{'ID': 'FDGAGDLB_00888', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,986268,987603,.,-,0,"{'ID': 'FDGAGDLB_00889', 'Name': 'melB', 'db_xref': 'COG:COG2211', 'gene': 'melB', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,987589,988867,.,-,0,"{'ID': 'FDGAGDLB_00890', 'eC_number': '2.1.1.-', 'Name': 'ufaA1', 'db_xref': 'COG:COG2230', 'gene': 'ufaA1', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,988873,989719,.,-,0,"{'ID': 'FDGAGDLB_00891', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,989715,991059,.,-,0,"{'ID': 'FDGAGDLB_00892', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,991273,991864,.,+,0,"{'ID': 'FDGAGDLB_00893', 'Name': 'rpoE', 'db_xref': 'COG:COG1595', 'gene': 'rpoE', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,991860,992565,.,+,0,"{'ID': 'FDGAGDLB_00894', 'Name': 'chrR', 'db_xref': 'COG:COG3806', 'gene': 'chrR', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,992658,993546,.,-,0,"{'ID': 'FDGAGDLB_00895', 'eC_number': '2.1.1.266', 'Name': 'rlmJ', 'db_xref': 'COG:COG2961', 'gene': 'rlmJ', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,993552,994245,.,-,0,"{'ID': 'FDGAGDLB_00896', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,994353,995088,.,-,0,"{'ID': 'FDGAGDLB_00897', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,995341,996019,.,+,0,"{'ID': 'FDGAGDLB_00898', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,996115,997090,.,-,0,"{'ID': 'FDGAGDLB_00899', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,997300,998485,.,+,0,"{'ID': 'FDGAGDLB_00900', 'db_xref': 'COG:COG2081', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,998630,998816,.,+,0,"{'ID': 'FDGAGDLB_00901', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,998898,1000665,.,-,0,"{'ID': 'FDGAGDLB_00902', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,1000740,1001865,.,-,0,"{'ID': 'FDGAGDLB_00903', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,1002148,1003543,.,+,0,"{'ID': 'FDGAGDLB_00904', 'Name': 'ycaD_2', 'gene': 'ycaD_2', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,1003893,1006128,.,+,0,"{'ID': 'FDGAGDLB_00905', 'eC_number': '2.3.3.9', 'Name': 'glcB', 'db_xref': 'COG:COG2225', 'gene': 'glcB', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,1006229,1007027,.,-,0,"{'ID': 'FDGAGDLB_00906', 'eC_number': '3.4.11.18', 'Name': 'mapB', 'db_xref': 'COG:COG0024', 'gene': 'mapB', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,1007087,1008758,.,-,0,"{'ID': 'FDGAGDLB_00907', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,1009163,1009799,.,+,0,"{'ID': 'FDGAGDLB_00908', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,1009901,1012109,.,+,0,"{'ID': 'FDGAGDLB_00909', 'eC_number': '2.1.1.222', 'Name': 'COQ3_1', 'gene': 'COQ3_1', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,1012120,1012834,.,-,0,"{'ID': 'FDGAGDLB_00910', 'Name': 'mngR', 'db_xref': 'COG:COG2188', 'gene': 'mngR', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,1012966,1013455,.,+,0,"{'ID': 'FDGAGDLB_00911', 'eC_number': '2.7.8.37', 'Name': 'phnG', 'db_xref': 'COG:COG3624', 'gene': 'phnG', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,1013451,1014060,.,+,0,"{'ID': 'FDGAGDLB_00912', 'eC_number': '2.7.8.37', 'Name': 'phnH', 'db_xref': 'COG:COG3625', 'gene': 'phnH', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,1014062,1015196,.,+,0,"{'ID': 'FDGAGDLB_00913', 'eC_number': '2.7.8.37', 'Name': 'phnI', 'db_xref': 'COG:COG3626', 'gene': 'phnI', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,1015201,1016140,.,+,0,"{'ID': 'FDGAGDLB_00914', 'eC_number': '4.7.1.1', 'Name': 'phnJ', 'db_xref': 'COG:COG3627', 'gene': 'phnJ', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,1016139,1016922,.,+,0,"{'ID': 'FDGAGDLB_00915', 'Name': 'phnK', 'db_xref': 'COG:COG4107', 'gene': 'phnK', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,1016937,1017642,.,+,0,"{'ID': 'FDGAGDLB_00916', 'eC_number': '2.7.8.37', 'Name': 'phnL', 'db_xref': 'COG:COG4778', 'gene': 'phnL', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,1017634,1018777,.,+,0,"{'ID': 'FDGAGDLB_00917', 'eC_number': '3.6.1.63', 'Name': 'phnM', 'db_xref': 'COG:COG3454', 'gene': 'phnM', 'inference': 'ab'}"
contig_953,Prodigal:002006,CDS,1018773,1019415,.,+,0,"{'ID': 'FDGAGDLB_00918', 'eC_number': '2.7.4.23', 'Name': 'phnN', 'db_xref': 'COG:COG3709', 'gene': 'phnN', 'inference': 'ab'}"
